id_client;age;sexe;situation_familiale;statut_logement;revenu;flag_tel;flag_email;nb_credits_total;mt_credits_total;nb_credits_actuel;mt_credits_actuel;mt_echeances_actuel;duree_remboursement_actuel;mt_premier_credit;anc_premier_credit;canal_premier_credit;mt_dernier_credit;anc_dernier_credit;canal_dernier_credit
ID_073137670128;55;F;Célibataire;;;1;0;8;6773;1;2120;97.07;5;400.00;7531;Partenaire;2000.00;138;Mailing
ID_073151401800;49;F;Marié;;;1;0;2;6667;2;6079;179.60;4;5333.33;714;Mailing;1333.33;339;Mailing
ID_073157388924;45;M;Divorcé;Locataire;1743.87;1;0;2;7333;1;5425;2056.85;5;2000.00;727;Partenaire;5333.33;108;Mailing
ID_073164509964;54;M;Marié;Locataire;1733.33;1;0;7;13759;1;5699;169.54;0;800.00;4807;Partenaire;5333.33;282;Agence
ID_073170361230;31;F;Célibataire;;;1;0;8;9867;1;950;51.38;3;400.00;4652;Partenaire;1333.33;1154;Partenaire
ID_073179059386;43;M;Célibataire;;;1;0;4;6187;3;4314;150.67;3;720.00;;Partenaire;1333.33;304;Mailing
ID_073180009738;54;F;Célibataire;Locataire;2373.33;1;0;8;14760;2;5274;1457.27;5;933.33;4504;Partenaire;2800.00;138;Agence
ID_073195447220;39;M;Marié;;;1;0;4;11361;1;3765;148.46;0;2666.67;1986;Partenaire;4000.00;340;Mailing
ID_073206451265;42;M;Célibataire;;;1;0;2;2133;2;1486;80.00;1;800.00;406;Partenaire;1333.33;45;Mailing
ID_073207016035;51;M;Marié;Locataire;;1;0;8;23467;1;2911;565.76;1;2533.33;4351;Partenaire;3333.33;259;Partenaire
ID_073209537662;58;F;Divorcé;Locataire;1866.67;1;0;6;7467;1;4018;166.14;2;400.00;5540;Partenaire;4000.00;104;Mailing
ID_073250148062;52;M;Célibataire;;;1;0;2;5333;1;3284;149.87;0;2000.00;917;Partenaire;3333.33;321;Mailing
ID_073275943250;26;F;Célibataire;;;1;0;3;3200;2;2985;132.67;2;533.33;964;Partenaire;1333.33;68;Mailing
ID_073281828579;32;M;Divorcé;Locataire;2933.33;1;0;3;3631;2;3227;104.26;1;800.00;719;Partenaire;831.20;54;Partenaire
ID_073281860197;31;M;Célibataire;Locataire;3066.67;1;0;3;3048;1;1294;185.07;0;455.20;1915;Partenaire;1192.80;52;Partenaire
ID_073331403494;39;M;Célibataire;Locataire;1866.67;1;0;3;7333;2;5041;134.86;6;2000.00;857;Partenaire;4000.00;38;Mailing
ID_073336671362;52;M;Marié;Locataire;1133.33;1;0;2;8400;2;4720;459.07;1;5333.33;643;Partenaire;3066.67;116;Partenaire
ID_073337323223;54;F;Célibataire;Locataire;1600.00;1;0;9;6800;5;4576;188.41;6;266.67;1476;Partenaire;1333.33;75;Partenaire
ID_073354096015;36;F;Célibataire;;;1;0;2;6667;2;6547;185.47;4;5333.33;924;Partenaire;1333.33;350;Mailing
ID_073354548513;29;M;Union libre;Propriétaire;;1;0;2;4000;1;2040;2040.00;1;2000.00;379;Partenaire;2000.00;87;Partenaire
ID_073358832298;33;F;Célibataire;;;1;0;2;3467;2;3496;53.87;4;2133.33;508;Partenaire;1333.33;103;Mailing
ID_073361866446;59;F;Célibataire;;;1;0;2;4267;2;3700;159.33;3;2933.33;474;Agence;1333.33;132;Mailing
ID_073365778202;38;F;Divorcé;Propriétaire;2800.00;1;0;4;4800;2;2171;225.60;2;800.00;6447;Partenaire;1333.33;256;Agence
ID_073389053809;38;M;Divorcé;Locataire;2000.00;1;0;3;9875;1;5760;86.12;6;2994.80;1580;Partenaire;5333.33;41;Partenaire
ID_073392894183;32;F;Célibataire;Propriétaire;2145.07;1;1;1;3333;1;3692;0.00;1;3333.33;98;Agence;3333.33;98;Agence
ID_073411123522;51;F;Divorcé;Propriétaire;2619.87;1;0;3;6400;1;5400;753.39;6;266.67;7420;Partenaire;5333.33;32;Mailing
ID_073414298209;54;M;Marié;Propriétaire;1906.67;1;0;5;11394;2;3907;4679.66;4;2060.23;;Partenaire;1333.33;528;Mailing
ID_073418801667;36;M;Célibataire;Propriétaire;2506.67;1;0;6;10533;2;5061;4318.60;3;2000.00;1700;Agence;2000.00;88;Agence
ID_073441315128;42;F;Divorcé;Locataire;1733.33;1;0;2;2067;1;1373;411.37;5;733.33;679;Partenaire;1333.33;54;Partenaire
ID_073446724187;32;M;Célibataire;;;0;0;4;9516;3;6053;189.20;5;982.53;1701;Partenaire;2000.00;62;Mailing
ID_073458568028;50;F;Célibataire;;;1;0;2;3333;1;976;111.51;1;2000.00;1400;Agence;1333.33;518;Mailing
ID_073464916111;45;F;Célibataire;;;1;0;8;18267;2;5031;320.53;4;666.67;4454;Partenaire;1333.33;348;Mailing
ID_073468204555;49;M;Marié;Propriétaire;1866.67;1;0;2;1600;1;1295;71.87;2;266.67;1461;Partenaire;1333.33;263;Partenaire
ID_073497775268;21;M;Célibataire;Locataire;2000.00;1;0;6;5067;4;3657;529.69;6;666.67;1307;Partenaire;1333.33;363;Partenaire
ID_073505688451;41;F;Célibataire;;;1;0;7;13600;0;0;0.00;0;2666.67;1482;Partenaire;1333.33;27;Mailing
ID_073522348615;48;M;Marié;Propriétaire;2133.33;1;0;4;5600;1;1008;259.03;2;800.00;6361;Partenaire;933.33;41;Partenaire
ID_073526760566;56;F;Célibataire;;;1;0;3;2933;1;625;177.97;0;266.67;1260;Partenaire;1333.33;327;Mailing
ID_073539370195;58;M;Marié;;;1;0;2;9653;1;4191;107.07;4;5333.33;1964;Partenaire;4319.73;402;Partenaire
ID_073545475231;52;F;Marié;Locataire;825.07;1;0;1;1533;1;1643;0.00;2;1533.33;259;Partenaire;1533.33;259;Partenaire
ID_073550152869;44;M;Marié;Locataire;2933.33;1;0;3;7467;3;6155;228.70;3;1333.33;1204;Partenaire;3333.33;143;Mailing
ID_073553083708;49;F;Célibataire;;;1;0;11;18667;4;3599;569.28;1;933.33;2215;Partenaire;1333.33;52;Mailing
ID_073608331538;42;M;Marié;Propriétaire;1930.67;1;0;3;12567;1;6184;0.00;1;3166.56;;Partenaire;5666.67;66;Agence
ID_073632057253;22;F;Célibataire;;;1;0;3;2400;1;440;414.21;0;266.67;1401;Partenaire;1333.33;24;Mailing
ID_073638030088;29;M;Célibataire;Locataire;1400.00;0;1;2;1467;2;1539;49.73;3;1066.67;248;Partenaire;400.00;158;Partenaire
ID_073639454139;42;F;Célibataire;Locataire;2000.00;1;0;11;11733;3;4759;4002.03;5;666.67;4546;Partenaire;1333.33;391;Partenaire
ID_073643563542;28;F;Union libre;Locataire;1199.60;1;0;8;17333;2;1337;857.98;0;1333.33;1330;Partenaire;6666.67;20;Agence
ID_073659656075;57;F;Marié;Propriétaire;1466.67;1;0;1;620;1;690;0.00;1;619.73;248;Partenaire;619.73;248;Partenaire
ID_073663667504;44;F;Marié;;;1;0;5;11333;2;4248;147.20;3;933.33;4617;Partenaire;3333.33;130;Agence
ID_073674586722;45;F;Marié;Propriétaire;1866.67;1;0;12;29841;0;0;0.00;5;933.33;5841;Partenaire;4000.00;28;Partenaire
ID_073713098856;57;M;Célibataire;;;1;0;8;12907;3;3945;168.29;3;2160.00;;Partenaire;1333.33;48;Mailing
ID_073721112431;43;M;Célibataire;;;1;0;4;4719;1;1391;97.00;3;2000.00;6886;Partenaire;1333.33;150;Mailing
ID_073730321499;47;M;Marié;Propriétaire;2133.33;1;1;1;881;1;898;30.53;2;881.33;131;Partenaire;881.33;131;Partenaire
ID_073735321346;38;M;Célibataire;Propriétaire;2133.33;1;0;3;3173;2;1019;143.73;2;506.67;1799;Partenaire;1066.67;679;Partenaire
ID_073739486949;33;M;Célibataire;Locataire;2666.67;1;0;9;9067;7;6626;280.35;4;666.67;2090;Partenaire;1333.33;41;Mailing
ID_073744070003;50;F;Célibataire;;;1;0;5;14093;2;6203;282.07;5;1026.27;1374;Partenaire;1333.33;118;Mailing
ID_073747568191;33;M;Célibataire;;;1;0;3;4426;2;3599;41.07;2;1066.67;1796;Partenaire;1333.33;56;Mailing
ID_073754896342;42;F;Célibataire;;;1;0;5;7801;3;3063;461.43;1;266.67;4864;Partenaire;1333.33;168;Mailing
ID_073771658659;40;F;Marié;;;1;0;6;13920;2;4147;693.74;0;800.00;3153;Partenaire;2666.67;175;Agence
ID_073774553730;47;F;Marié;Locataire;1560.00;1;0;3;9333;1;5400;4155.59;6;2666.67;571;Agence;5333.33;39;Mailing
ID_073784147458;56;M;Célibataire;;;1;0;1;5333;1;3453;190.00;1;5333.33;759;Agence;5333.33;759;Agence
ID_073789276541;59;M;Célibataire;;;1;0;6;6400;2;2913;165.42;4;666.67;2404;Partenaire;1333.33;348;Mailing
ID_073796647838;23;F;Célibataire;;;1;0;3;6400;2;4775;152.67;5;1733.33;1004;Partenaire;1333.33;62;Mailing
ID_073802780508;23;M;Célibataire;;;1;0;4;4400;2;2039;92.49;3;800.00;1176;Partenaire;1333.33;13;Mailing
ID_073804866308;41;M;Marié;Locataire;1066.67;1;0;5;12000;2;2296;345.47;0;2000.00;3533;Partenaire;2666.67;364;Partenaire
ID_073805294175;38;M;Célibataire;;;1;0;7;9333;5;4889;233.89;4;1333.33;1942;Partenaire;1333.33;40;Mailing
ID_073813166510;52;F;Marié;;;1;0;5;15067;1;4036;1532.13;3;800.00;3254;Partenaire;4000.00;153;Mailing
ID_073813205231;31;M;Célibataire;;;1;0;7;7493;4;3923;139.05;2;1333.33;1484;Agence;1333.33;59;Mailing
ID_073817337599;45;M;Union libre;Propriétaire;2666.67;1;0;15;18267;1;3163;1940.62;2;666.67;6676;Partenaire;3333.33;300;Partenaire
ID_073825745463;41;M;Marié;Propriétaire;3066.67;1;0;4;3627;2;1748;44.27;3;933.33;6216;Partenaire;800.00;32;Partenaire
ID_073831692858;56;M;Célibataire;Locataire;1340.00;1;0;2;4000;2;4173;106.53;5;1333.33;437;Agence;2666.67;138;Agence
ID_073841775577;28;M;Union libre;Locataire;1653.33;1;0;4;8333;1;2995;142.44;6;333.07;1083;Partenaire;2666.67;133;Agence
ID_073849373094;35;M;Célibataire;;;0;0;3;5537;2;5543;128.00;0;203.31;;Partenaire;1333.33;54;Mailing
ID_073852744022;54;M;Célibataire;;;1;0;5;7426;1;1082;39.47;3;1066.67;7164;Partenaire;1333.33;21;Mailing
ID_073854427175;44;M;Célibataire;Locataire;2666.67;1;0;2;5067;1;3773;12.17;1;1333.33;928;Partenaire;3733.33;87;Partenaire
ID_073864409404;49;M;Célibataire;;;1;0;9;12800;5;5388;195.07;6;1466.67;2608;Partenaire;666.67;34;Mailing
ID_073868599906;23;M;Célibataire;Locataire;1284.53;1;1;1;5333;1;5878;133.07;0;5333.33;168;Partenaire;5333.33;168;Partenaire
ID_073869290639;54;F;Marié;Propriétaire;2400.00;1;0;11;43307;1;5401;1663.75;2;1866.67;5771;Partenaire;5333.33;213;Agence
ID_073871163866;50;F;Marié;;;1;0;2;3467;2;3208;94.58;5;1333.33;707;Partenaire;2133.33;175;Mailing
ID_073877488942;50;F;Célibataire;;;1;0;3;7333;1;1009;134.35;1;5333.33;1214;Partenaire;1333.33;536;Mailing
ID_073887255462;21;F;Célibataire;;;1;0;6;7600;4;5494;1128.62;5;933.33;1217;Partenaire;1333.33;52;Mailing
ID_073907454120;32;F;Célibataire;Locataire;1240.00;1;0;4;3333;3;1819;168.92;2;666.67;1469;Partenaire;1333.33;81;Partenaire
ID_073916051444;57;M;Célibataire;Locataire;1200.00;1;0;2;5333;2;5423;69.47;5;2666.67;474;Partenaire;2666.67;104;Partenaire
ID_073925136426;40;M;Marié;Propriétaire;2000.00;1;0;10;13639;1;5240;210.67;5;1266.67;6268;Partenaire;5333.33;439;Agence
ID_073955225522;39;M;;Locataire;1284.93;0;0;1;5333;1;5902;0.00;4;5333.33;97;Partenaire;5333.33;97;Partenaire
ID_073964694061;28;F;Célibataire;Locataire;1386.67;1;0;5;4800;1;1400;2403.14;1;1066.67;1456;Partenaire;1333.33;39;Mailing
ID_073973384233;40;F;Célibataire;;;1;0;12;8533;2;1739;107.87;5;1333.33;7033;Partenaire;933.33;52;Mailing
ID_073980890543;21;M;Célibataire;;;1;0;2;5867;2;4201;186.93;1;2533.20;1019;Partenaire;3333.33;333;Mailing
ID_073985290313;39;M;Marié;Locataire;1200.00;1;0;3;12000;1;5373;11.58;2;2666.67;1709;Agence;5333.33;47;Partenaire
ID_073991682078;51;M;Célibataire;;;1;0;5;13733;2;6293;2759.07;4;2933.33;1524;Partenaire;1333.33;346;Mailing
ID_073999160314;58;F;Célibataire;;;1;0;5;9333;3;4117;83.90;5;3333.33;1593;Partenaire;1333.33;52;Mailing
ID_074007361252;33;F;Célibataire;Propriétaire;1860.00;1;0;5;6413;0;0;0.00;;400.00;4494;Partenaire;1000.00;13;Partenaire
ID_074045895821;44;F;Célibataire;;;1;0;4;3562;1;765;52.21;1;1066.67;7252;Partenaire;1333.33;776;Mailing
ID_074053622269;47;M;Marié;;;1;0;1;3333;1;2542;114.93;2;3333.33;774;Agence;3333.33;774;Agence
ID_074063566060;48;M;Célibataire;;;1;0;8;15346;3;4399;257.45;3;879.73;2533;Partenaire;1333.33;49;Mailing
ID_074066050636;51;F;Célibataire;;;1;0;4;7333;2;4806;430.56;5;1333.33;1791;Partenaire;3333.33;152;Mailing
ID_074080890020;48;M;Marié;Locataire;3266.67;1;0;3;6400;1;4040;4.94;2;666.67;1496;Partenaire;4000.00;267;Partenaire
ID_074088733594;34;M;Célibataire;Locataire;1466.67;1;1;1;4000;1;4118;0.00;4;4000.00;68;Partenaire;4000.00;68;Partenaire
ID_074103256194;42;F;Célibataire;;;1;0;3;8733;2;4351;198.33;5;4066.67;1410;Partenaire;2666.67;48;Mailing
ID_074117325873;49;M;Célibataire;Locataire;1591.87;1;0;4;5467;4;5334;140.80;5;400.00;655;Agence;666.67;82;Agence
ID_074117706042;37;F;Célibataire;;;1;0;5;6400;3;3269;248.22;1;1066.67;4168;Partenaire;1333.33;59;Mailing
ID_074118536627;27;M;Union libre;Locataire;1133.33;1;0;5;3261;1;296;572.89;0;472.27;2157;Partenaire;400.00;459;Partenaire
ID_074123219999;47;F;Célibataire;Locataire;1466.67;1;0;3;7867;1;2551;476.92;0;1066.67;1412;Partenaire;5333.33;530;Partenaire
ID_074125990062;42;M;Célibataire;;;1;0;5;12400;2;5090;161.97;4;400.00;4867;Partenaire;1333.33;24;Mailing
ID_074127986735;51;M;Divorcé;Locataire;2800.00;0;0;1;5333;1;5807;134.67;5;5333.33;105;Partenaire;5333.33;105;Partenaire
ID_074130594284;37;M;Célibataire;;;1;0;3;3333;1;334;1120.00;0;1333.33;1042;Partenaire;1333.33;14;Mailing
ID_074145173474;39;M;Marié;Locataire;2666.67;1;0;6;13600;2;5321;2778.27;5;2133.33;6856;Partenaire;4000.00;75;Partenaire
ID_074148467848;48;M;Célibataire;;;1;0;7;10624;2;3382;3655.98;5;1864.68;;Partenaire;1333.33;52;Mailing
ID_074156231459;22;F;Célibataire;;;0;0;2;4000;2;3471;178.67;1;2666.67;479;Partenaire;1333.33;126;Partenaire
ID_074162867289;29;F;Union libre;Locataire;1306.67;1;0;7;7680;1;1469;2196.11;1;1440.00;;Partenaire;1333.33;75;Agence
ID_074166743636;45;F;Marié;Propriétaire;2266.67;1;0;10;18533;1;2864;561.16;2;1600.00;7398;Partenaire;2666.67;123;Partenaire
ID_074172212012;59;F;Célibataire;;;1;0;3;8262;2;3122;236.27;0;262.40;1869;Partenaire;2666.67;315;Mailing
ID_074179477933;50;F;Célibataire;;;1;0;7;18093;3;6557;244.78;5;666.67;2663;Partenaire;1333.33;168;Mailing
ID_074188015850;55;M;Célibataire;;;1;0;7;13333;4;6548;271.66;4;2000.00;7327;Partenaire;2000.00;171;Mailing
ID_074196778114;58;F;Célibataire;Locataire;1320.00;1;0;8;24133;2;5556;667.62;1;1600.00;3407;Partenaire;2000.00;39;Partenaire
ID_074199736802;56;M;Marié;Propriétaire;1533.33;1;1;1;4943;1;4986;0.00;0;4942.80;235;Partenaire;4942.80;235;Partenaire
ID_074200010294;36;F;Célibataire;;;1;0;6;10400;2;2117;59.91;2;2000.00;1890;Partenaire;1333.33;56;Mailing
ID_074217824608;50;F;Marié;Locataire;1866.67;1;0;7;6667;2;1987;1636.40;3;666.67;2194;Partenaire;1333.33;55;Agence
ID_074220454954;28;M;Célibataire;Propriétaire;1866.67;1;0;1;2133;1;2175;133.33;1;2132.67;126;Partenaire;2132.67;126;Partenaire
ID_074230038570;37;M;Marié;Locataire;2000.00;1;0;1;1378;1;1236;136.80;0;1378.00;462;Partenaire;1378.00;462;Partenaire
ID_074231492130;28;F;Célibataire;;;1;0;6;7867;5;6668;167.73;5;666.67;1063;Partenaire;1333.33;56;Mailing
ID_074237678029;29;M;Célibataire;;1733.33;1;0;2;4933;1;3855;218.07;1;1333.33;578;Partenaire;3600.00;125;Partenaire
ID_074241992797;40;F;Union libre;Locataire;2066.67;1;0;2;8000;1;4040;4050.67;2;4000.00;451;Partenaire;4000.00;130;Partenaire
ID_074254042687;35;F;Divorcé;Locataire;1560.00;1;0;4;6966;1;5347;1402.50;3;298.93;1659;Partenaire;5333.33;267;Agence
ID_074276613038;46;F;Célibataire;;;1;0;7;22000;1;5115;7279.15;5;1333.33;4618;Partenaire;2666.67;6;Mailing
ID_074280268492;40;F;Union libre;Propriétaire;1533.33;1;0;10;12667;2;3582;4500.44;3;800.00;2569;Partenaire;2000.00;242;Agence
ID_074285732054;55;M;Marié;Locataire;1866.67;0;0;4;13333;2;2971;170.93;2;2666.67;1893;Partenaire;1333.33;714;Mailing
ID_074292751172;57;M;Célibataire;Locataire;1568.00;1;0;10;12000;1;1415;86.30;1;666.67;7363;Partenaire;1333.33;68;Mailing
ID_074294278385;29;M;Marié;Locataire;1786.67;0;0;2;5733;2;5396;301.87;2;1200.00;306;Partenaire;4533.33;130;Partenaire
ID_074301855429;33;F;Célibataire;;;1;0;4;7400;3;5380;157.21;5;1399.87;2404;Partenaire;3333.33;138;Mailing
ID_074308074320;50;F;Célibataire;;;1;0;6;8600;4;3606;203.92;3;1733.33;2392;Partenaire;1333.33;529;Mailing
ID_074308502487;25;M;Célibataire;Locataire;2055.87;1;1;2;3467;2;3801;0.00;1;1066.67;98;Partenaire;2400.00;69;Partenaire
ID_074326466845;34;F;Divorcé;Locataire;1133.33;1;0;1;5333;1;5887;0.00;1;5333.33;91;Partenaire;5333.33;91;Partenaire
ID_074333318075;46;F;Marié;Locataire;2400.00;1;0;11;28133;3;4662;573.33;5;1200.00;6447;Partenaire;2800.00;167;Partenaire
ID_074363987965;45;F;Marié;Locataire;2158.67;1;0;2;2473;1;1000;11.91;1;1513.07;423;Partenaire;960.00;87;Partenaire
ID_074390400212;49;M;Divorcé;Locataire;2266.67;1;0;5;4600;1;772;1718.48;1;1000.00;1551;Partenaire;800.00;157;Agence
ID_074392676003;51;F;Célibataire;Locataire;1200.00;1;0;2;4733;1;2560;109.33;2;933.33;6234;Partenaire;3800.00;1286;Agence
ID_074404371840;40;M;Célibataire;;;1;0;4;6000;3;3770;1240.60;2;1333.33;815;Partenaire;1333.33;39;Mailing
ID_074425896613;46;M;Célibataire;;;1;0;4;10267;1;2393;236.19;3;2933.33;2634;Partenaire;2666.67;599;Partenaire
ID_074432549068;44;M;Célibataire;;;1;0;4;4667;1;1342;53.33;2;400.00;4562;Partenaire;2000.00;1238;Agence
ID_074465107024;46;F;Célibataire;Propriétaire;2306.67;1;0;3;4000;1;2887;20.68;3;666.67;1053;Partenaire;2666.67;48;Agence
ID_074465488603;26;M;Célibataire;;;1;0;3;2695;2;1960;76.07;4;695.47;1789;Partenaire;1333.33;350;Mailing
ID_074474881166;43;M;Célibataire;;;1;0;4;3467;3;2403;319.47;1;800.00;478;Partenaire;1333.33;68;Mailing
ID_074487806518;40;M;Célibataire;;;1;0;3;4533;2;1939;83.59;4;2133.33;2832;Partenaire;1733.33;122;Mailing
ID_074491035228;47;M;Marié;Propriétaire;3866.67;1;0;2;6400;1;1107;5133.33;1;5333.33;1509;Agence;1066.67;97;Partenaire
ID_074501574282;39;F;Divorcé;Locataire;2413.33;1;0;7;11067;0;0;0.00;;3333.33;1760;Partenaire;666.67;19;Partenaire
ID_074519500087;50;F;Union libre;Propriétaire;1733.33;1;0;6;3206;1;840;30.18;1;400.00;4865;Partenaire;800.00;52;Partenaire
ID_074529446659;48;F;Célibataire;;;1;0;4;6933;3;4727;203.07;4;933.33;3771;Partenaire;1333.33;348;Mailing
ID_074530602468;41;F;Célibataire;;;1;0;5;11600;2;5000;7004.20;5;1333.33;1075;Partenaire;1333.33;60;Mailing
ID_074540680260;37;M;Célibataire;Propriétaire;2066.67;1;0;4;5667;1;2867;630.44;0;2133.33;7030;Partenaire;2666.67;196;Partenaire
ID_074551227800;58;M;;;;1;0;8;22590;1;1878;266.15;1;2056.60;;Partenaire;3333.33;640;Agence
ID_074556840742;39;M;Célibataire;Propriétaire;2266.67;1;0;1;3693;1;2507;131.60;1;3693.07;516;Partenaire;3693.07;516;Partenaire
ID_074565313616;46;F;Célibataire;;;1;0;9;17467;4;5675;202.67;5;1333.33;2335;Partenaire;1333.33;60;Mailing
ID_074584425640;27;F;Célibataire;Locataire;2016.53;1;0;6;8840;2;3484;1576.84;5;666.67;1292;Partenaire;2000.00;21;Partenaire
ID_074584673223;48;M;Marié;Propriétaire;3733.33;1;0;5;10760;1;580;1408.96;0;266.67;6394;Partenaire;5333.33;21;Partenaire
ID_074586192018;45;F;Célibataire;;;1;0;5;4600;4;3952;111.27;5;333.33;1388;Partenaire;1333.33;49;Mailing
ID_074589007141;47;F;Marié;Propriétaire;2000.00;1;0;15;20440;1;640;4718.68;0;506.67;;Partenaire;599.87;67;Partenaire
ID_074618161413;41;M;Célibataire;Locataire;2000.00;1;0;9;7067;1;840;196.73;1;266.67;4942;Partenaire;800.00;133;Partenaire
ID_074628454426;33;F;Divorcé;Locataire;1466.67;1;0;1;4047;1;3916;160.93;2;4046.53;384;Partenaire;4046.53;384;Partenaire
ID_074631353561;28;M;Célibataire;;1800.00;1;0;4;5391;1;1648;972.11;5;293.20;1379;Partenaire;2666.67;18;Partenaire
ID_074631730108;52;F;Célibataire;;;1;0;7;9333;5;4949;187.66;5;1333.33;1288;Agence;1333.33;13;Mailing
ID_074639894955;25;M;Union libre;Locataire;2666.67;1;1;2;8000;1;6733;1487.60;6;1333.33;181;Agence;6666.67;34;Mailing
ID_074648237321;50;F;Divorcé;Locataire;1996.13;1;0;2;3333;2;2791;84.80;2;1333.33;1638;Partenaire;2000.00;300;Agence
ID_074654680792;26;F;Marié;Locataire;1600.00;1;0;1;5333;1;5804;147.87;4;5333.33;157;Partenaire;5333.33;157;Partenaire
ID_074663698716;57;M;Célibataire;Propriétaire;2400.00;1;0;2;5164;1;4027;147.07;5;1163.60;836;Partenaire;4000.00;415;Partenaire
ID_074668736973;27;M;Célibataire;Locataire;2266.67;1;0;1;566;1;218;59.07;0;566.40;478;Partenaire;566.40;478;Partenaire
ID_074670366271;43;F;Marié;;;1;0;3;10000;2;6126;298.75;1;5333.33;1683;Agence;4000.00;342;Mailing
ID_074670717112;46;M;Célibataire;;;1;0;11;12333;2;4561;1564.91;5;266.67;4568;Partenaire;3333.33;136;Mailing
ID_074688401005;37;M;Marié;;;1;0;4;4294;3;3102;111.57;3;733.33;1721;Partenaire;1333.33;343;Mailing
ID_074692272384;50;M;Divorcé;Locataire;2000.00;1;1;1;4000;1;4452;0.00;3;4000.00;103;Agence;4000.00;103;Agence
ID_074697803391;49;M;Célibataire;;;1;0;5;9933;1;2495;198.10;1;599.33;2408;Partenaire;3333.33;538;Mailing
ID_074714694053;54;F;Célibataire;Locataire;1600.00;1;0;2;1200;1;322;66.67;0;533.33;6898;Partenaire;666.67;286;Partenaire
ID_074720084389;34;F;Célibataire;;;1;0;4;5600;3;4606;89.31;5;933.33;2204;Agence;1333.33;42;Mailing
ID_074723224559;37;F;Célibataire;Locataire;1671.73;0;0;3;2067;2;1575;138.27;1;466.67;558;Partenaire;666.67;74;Agence
ID_074727541692;49;F;Divorcé;Locataire;2133.33;1;0;3;5174;1;2738;61.97;0;1173.87;1386;Partenaire;2666.67;45;Mailing
ID_074730297788;45;F;Célibataire;;;1;0;4;6800;1;2650;193.04;3;1066.67;2716;Partenaire;3333.33;1089;Mailing
ID_074734622741;34;M;Marié;Propriétaire;2426.67;1;0;4;3232;1;106;332.05;0;1471.87;1461;Partenaire;666.67;413;Agence
ID_074741023519;44;M;Célibataire;Locataire;1640.00;1;0;7;19733;1;4040;7.74;3;2666.67;4594;Partenaire;4000.00;175;Partenaire
ID_074760004666;49;F;Marié;Propriétaire;1600.00;1;0;2;5733;2;5517;133.33;4;5333.33;585;Partenaire;400.00;413;Partenaire
ID_074763673406;44;F;Divorcé;Locataire;1333.33;1;0;3;8400;1;5218;127.60;5;2000.00;2970;Partenaire;5333.33;432;Agence
ID_074779349405;36;F;Union libre;Propriétaire;2453.33;1;1;1;3333;1;3680;0.00;2;3333.33;90;Agence;3333.33;90;Agence
ID_074797823418;40;M;Marié;;;1;0;8;12533;2;5480;2397.55;5;800.00;5586;Partenaire;1333.33;60;Mailing
ID_074798995528;54;M;Célibataire;;;1;0;6;6492;1;987;150.31;1;921.33;;Partenaire;1333.33;25;Mailing
ID_074806839784;40;M;Célibataire;;;1;0;7;12133;2;4979;215.26;5;2000.00;4836;Partenaire;3333.33;168;Mailing
ID_074815177663;54;M;Célibataire;;;1;0;4;9467;2;4559;229.91;3;1333.33;7283;Partenaire;2666.67;529;Mailing
ID_074838732128;35;F;Célibataire;Locataire;1733.33;1;0;2;3133;1;1389;142.83;1;1600.00;1227;Partenaire;1533.20;277;Partenaire
ID_074842806934;48;F;Marié;Propriétaire;2000.00;1;0;7;12000;1;1440;2108.90;6;2000.00;7110;Partenaire;1333.33;35;Partenaire
ID_074846114922;36;M;Marié;Locataire;1600.00;1;0;3;14667;1;3335;842.90;1;2666.67;1409;Partenaire;6666.67;651;Agence
ID_074865082484;20;M;Célibataire;;;1;0;3;4667;2;2568;922.82;2;2000.00;769;Partenaire;1333.33;70;Mailing
ID_074869073829;33;M;Union libre;Locataire;1800.00;1;0;3;1459;2;776;76.67;0;325.73;1554;Partenaire;466.67;449;Partenaire
ID_074879165820;35;F;Célibataire;;;1;0;8;17600;3;4824;307.75;2;1333.33;4037;Partenaire;1333.33;153;Mailing
ID_074884084366;55;F;Célibataire;;;1;0;5;6667;3;3747;1002.78;3;1333.33;1504;Partenaire;1333.33;48;Mailing
ID_074884343803;29;M;Union libre;Locataire;1493.33;1;0;2;5012;1;2597;1854.44;5;2345.47;1133;Partenaire;2666.67;455;Partenaire
ID_074887922289;32;M;Célibataire;Propriétaire;2133.33;1;0;5;3733;1;520;171.00;0;533.33;1420;Partenaire;800.00;374;Partenaire
ID_074900664580;28;M;Célibataire;Locataire;1666.67;1;0;1;667;1;281;36.53;0;666.67;565;Partenaire;666.67;565;Partenaire
ID_074911224084;26;M;Union libre;Locataire;1933.33;1;0;2;1680;1;1484;20.80;4;346.40;1129;Partenaire;1333.33;104;Agence
ID_074917179561;39;F;Divorcé;Locataire;1866.67;1;0;3;5067;1;2167;397.61;5;800.00;1491;Partenaire;2000.00;49;Agence
ID_074923012218;48;M;Marié;Propriétaire;1840.00;1;0;1;4667;1;5087;0.00;4;4666.67;63;Partenaire;4666.67;63;Partenaire
