id_client;flag_credit;age;sexe;situation_familiale;statut_logement;revenu;flag_tel;flag_email;nb_credits_total;mt_credits_total;nb_credits_actuel;mt_credits_actuel;mt_echeances_actuel;duree_remboursement_actuel;mt_premier_credit;anc_premier_credit;canal_premier_credit;mt_dernier_credit;anc_dernier_credit;canal_dernier_credit
ID_093401479680;0;34;F;Marié;Locataire;1560.00;1;0;2;5105;2;5315;151.20;4;1104.80;338;Partenaire;4000.00;161;Agence
ID_093401907526;0;59;M;Marié;Propriétaire;1933.33;0;0;9;15533;1;5257;2343.98;0;1200.00;4209;Partenaire;5333.33;262;Partenaire
ID_093408835846;0;50;M;Marié;Locataire;3200.00;1;0;4;3466;1;1152;270.78;1;800.00;1650;Partenaire;1066.67;221;Partenaire
ID_093409732019;0;45;M;Célibataire;;;0;0;1;933;1;436;51.07;0;933.33;531;Partenaire;933.33;531;Partenaire
ID_093410647312;0;34;F;Célibataire;Locataire;2000.00;1;0;2;1467;1;582;50.06;1;933.33;1363;Partenaire;533.33;62;Partenaire
ID_093413998616;0;44;M;Célibataire;;;1;0;16;13600;6;3049;2736.28;1;666.67;1498;Partenaire;1333.33;3;Mailing
ID_093415548663;0;34;M;Célibataire;;;1;0;2;1893;1;247;42.67;0;666.67;2061;Partenaire;1226.67;1337;Partenaire
ID_093420161504;0;52;M;Célibataire;;;1;0;1;1467;1;1177;40.00;3;1466.67;816;Partenaire;1466.67;816;Partenaire
ID_093420524152;0;47;M;Marié;Locataire;1200.00;1;0;7;11865;2;5541;2134.59;1;679.20;1523;Partenaire;4666.67;55;Agence
ID_093422103138;0;55;M;Marié;Locataire;2440.00;1;0;5;6126;1;979;906.59;0;1600.00;5817;Partenaire;1333.33;364;Partenaire
ID_093423988556;0;40;M;;;;1;0;2;1147;0;0;0.00;;600.00;3880;Partenaire;546.67;2847;Partenaire
ID_093426972507;1;44;M;Union libre;Locataire;2153.73;1;0;6;9933;1;733;6157.83;1;1600.00;2642;Partenaire;933.33;483;Partenaire
ID_093439703693;1;58;M;Célibataire;;2133.33;0;0;1;3333;1;3298;87.07;5;3333.33;467;Partenaire;3333.33;467;Partenaire
ID_093475865181;0;45;M;Marié;;;1;0;2;3020;1;1955;462.40;3;2666.67;1138;Partenaire;353.33;563;Partenaire
ID_093477624750;0;30;M;Marié;;;1;0;2;1067;1;298;71.24;0;400.00;737;Agence;666.67;632;Agence
ID_093484542697;1;46;F;Marié;Propriétaire;2159.73;1;0;1;2613;1;1098;133.33;0;2613.33;680;Partenaire;2613.33;680;Partenaire
ID_093488422477;0;55;M;Marié;Propriétaire;2266.67;1;0;5;9733;2;1155;483.06;0;400.00;5360;Partenaire;1333.33;240;Partenaire
ID_093488556549;0;33;F;Célibataire;Locataire;1674.27;1;0;1;933;1;450;92.67;0;933.33;272;Partenaire;933.33;272;Partenaire
ID_093499505302;0;40;F;Marié;Locataire;1306.67;1;0;3;7873;1;209;203.73;0;1733.33;6810;Partenaire;2139.73;572;Partenaire
ID_093513147861;0;56;F;Divorcé;Locataire;1887.20;1;0;1;3333;1;1947;110.80;1;3333.33;1196;Partenaire;3333.33;1196;Partenaire
ID_093516351972;0;44;F;Célibataire;;;1;0;4;6667;2;4619;50.13;6;1333.33;2200;Partenaire;2666.67;68;Mailing
ID_093517247921;1;25;M;Célibataire;Locataire;1506.67;1;0;1;4667;1;5033;129.47;4;4666.67;180;Partenaire;4666.67;180;Partenaire
ID_093524955966;0;30;F;Célibataire;;;1;0;2;2133;2;1525;59.73;5;800.00;896;Partenaire;1333.33;409;Mailing
ID_093545247245;0;58;M;Union libre;Locataire;1466.67;1;0;1;1200;1;1087;43.47;2;1200.00;453;Partenaire;1200.00;453;Partenaire
ID_093555234511;0;25;M;Célibataire;;2133.33;1;1;1;533;1;617;0.00;1;533.20;87;Partenaire;533.20;87;Partenaire
ID_093557966513;1;49;F;Célibataire;Locataire;1400.00;1;0;8;5399;4;2785;236.42;2;400.00;3145;Partenaire;1066.67;52;Partenaire
ID_093581418680;0;39;M;Célibataire;Locataire;2000.00;1;0;1;1040;1;1127;0.00;1;1039.73;189;Partenaire;1039.73;189;Partenaire
ID_093582033514;0;50;F;Marié;;;1;0;4;12667;1;4258;234.67;2;666.67;5890;Partenaire;6000.00;1018;Mailing
ID_093594708560;0;42;M;Célibataire;;;1;0;4;5133;1;930;943.08;0;706.40;1655;Partenaire;959.60;831;Partenaire
ID_093597517029;0;35;M;Célibataire;Locataire;2133.33;1;0;2;1413;2;898;66.43;1;933.20;712;Partenaire;479.33;178;Partenaire
ID_093599013609;0;41;F;Marié;Locataire;2089.20;1;0;2;3867;1;3012;104.53;3;533.33;5294;Partenaire;3333.33;398;Agence
ID_093620091544;0;39;M;Célibataire;;;1;0;1;867;1;237;47.07;0;866.67;638;Partenaire;866.67;638;Partenaire
ID_093630426197;0;39;M;Marié;Propriétaire;2266.67;1;0;2;2251;1;443;253.06;0;1466.67;685;Partenaire;784.80;322;Partenaire
ID_093630509268;0;21;F;Union libre;Locataire;1733.33;1;0;2;1373;1;840;440.99;1;600.00;1014;Partenaire;772.93;325;Partenaire
ID_093634953177;0;54;M;Célibataire;;;1;0;11;13507;2;2061;765.68;2;720.00;;Partenaire;1600.00;259;Mailing
ID_093636100394;1;29;F;Célibataire;Locataire;2000.00;1;1;1;1333;1;1399;66.67;2;1333.33;164;Agence;1333.33;164;Agence
ID_093647894538;0;49;F;Célibataire;;;1;0;1;733;1;178;38.80;0;733.20;803;Partenaire;733.20;803;Partenaire
ID_093654839463;0;19;F;Célibataire;Locataire;1353.33;0;1;2;533;2;536;54.93;0;266.67;159;Partenaire;266.67;139;Partenaire
ID_093666476743;0;56;M;Célibataire;;;1;0;2;1467;1;368;45.47;;533.33;5796;Partenaire;933.33;515;Partenaire
ID_093667486437;0;33;M;Union libre;Propriétaire;2000.00;1;1;1;5333;1;6070;0.00;2;5333.33;159;Agence;5333.33;159;Agence
ID_093668874007;0;40;F;Célibataire;Locataire;1600.00;1;0;3;3973;1;1639;177.73;1;800.00;1447;Partenaire;2000.00;305;Agence
ID_093689926193;0;28;M;Célibataire;Locataire;2000.00;1;1;1;2400;1;2534;0.00;;2400.00;87;Partenaire;2400.00;87;Partenaire
ID_093696513937;0;55;M;Célibataire;;;1;0;6;5026;1;80;57.60;0;533.33;6132;Partenaire;926.27;1111;Partenaire
ID_093698662840;0;53;M;Marié;Propriétaire;1733.33;1;0;1;3333;1;3597;95.73;4;3333.33;186;Partenaire;3333.33;186;Partenaire
ID_093701787382;1;35;F;Célibataire;Locataire;1066.67;1;0;1;1323;1;370;92.67;0;1323.33;507;Partenaire;1323.33;507;Partenaire
ID_093705746172;0;41;F;Marié;Propriétaire;1466.67;1;0;3;5466;2;2878;171.47;3;2666.67;733;Agence;1732.67;626;Partenaire
ID_093711245524;1;45;M;Marié;Propriétaire;2600.00;1;0;3;9200;1;3515;133.33;2;2000.00;2778;Partenaire;5200.00;1202;Agence
ID_093712781786;1;36;M;Célibataire;;;1;0;7;14133;4;6342;228.27;3;1333.33;4909;Partenaire;1333.33;47;Mailing
ID_093723957879;0;29;M;Marié;Propriétaire;1600.00;1;0;1;1200;1;900;47.60;1;1199.87;499;Partenaire;1199.87;499;Partenaire
ID_093738992838;0;44;F;Célibataire;Locataire;1600.00;1;0;1;1333;1;1142;52.40;2;1333.33;373;Partenaire;1333.33;373;Partenaire
ID_093739971266;1;27;F;Marié;;;1;0;3;14667;2;7986;212.06;5;5333.33;1937;Partenaire;4000.00;116;Mailing
ID_093740180417;0;31;F;Célibataire;Locataire;1200.00;1;0;2;1253;1;146;72.27;0;533.33;4499;Partenaire;720.00;361;Partenaire
ID_093744046825;1;40;F;Célibataire;Locataire;2557.20;1;0;4;5733;2;1238;142.26;2;2000.00;1665;Partenaire;1066.67;56;Agence
ID_093744789403;0;47;M;Union libre;Locataire;2333.33;1;0;6;11867;1;1234;527.83;0;2666.67;2091;Partenaire;2933.33;24;Partenaire
ID_093748703370;0;32;F;Célibataire;;;1;0;5;7044;3;1567;111.47;2;266.67;3194;Partenaire;1333.33;661;Mailing
ID_093753441228;0;28;M;Marié;Locataire;2133.33;1;0;1;879;1;730;33.47;2;879.07;490;Partenaire;879.07;490;Partenaire
ID_093758679493;0;47;M;Célibataire;Locataire;1546.67;1;0;5;8360;2;2707;145.73;1;2666.67;3365;Partenaire;360.00;101;Partenaire
ID_093759302936;0;44;M;Marié;Locataire;1066.67;1;0;2;2693;1;461;66.67;0;1733.33;1993;Partenaire;959.87;418;Partenaire
ID_093760890431;0;45;M;Union libre;Propriétaire;2400.00;1;0;3;12000;1;5452;4.97;4;2666.67;7051;Partenaire;5333.33;66;Mailing
ID_093763569864;0;34;F;Marié;Locataire;1378.40;1;0;1;5333;1;5221;148.67;4;5333.33;371;Partenaire;5333.33;371;Partenaire
ID_093764234278;0;52;M;Célibataire;;;1;0;4;5362;2;3456;119.47;3;255.20;1746;Partenaire;1333.33;49;Mailing
ID_093772266633;0;40;F;Marié;Propriétaire;1813.33;1;0;1;1333;1;1380;0.00;4;1333.33;204;Partenaire;1333.33;204;Partenaire
ID_093776388214;0;45;M;Célibataire;;;1;0;4;5467;2;1893;3375.26;5;800.00;1047;Partenaire;1333.33;105;Mailing
ID_093778163587;0;34;M;Célibataire;;;1;0;3;2533;1;49;21.20;0;666.67;4801;Partenaire;533.33;1117;Partenaire
ID_093782277650;1;47;M;Divorcé;Locataire;2000.00;1;1;1;1667;1;1722;160.00;0;1666.67;130;Partenaire;1666.67;130;Partenaire
ID_093791407225;0;49;M;Célibataire;;;1;0;4;6867;2;3267;240.00;0;1133.20;1413;Partenaire;1333.33;286;Mailing
ID_093793410898;0;22;M;Célibataire;;1600.00;1;0;2;2133;1;1384;123.65;0;800.00;528;Partenaire;1333.33;130;Mailing
ID_093795161582;0;29;M;Marié;Locataire;3066.67;1;0;2;3606;1;1807;2145.59;1;1933.33;959;Partenaire;1672.80;282;Partenaire
ID_093805280633;0;48;M;Célibataire;;;0;0;3;3452;2;1301;86.80;3;785.10;;Partenaire;1333.33;629;Mailing
ID_093819315870;0;55;M;Célibataire;;;1;0;8;6000;1;570;68.93;0;400.00;7431;Partenaire;1333.33;667;Partenaire
ID_093826517383;0;38;F;Célibataire;;;1;1;1;2667;1;2937;66.53;6;2666.67;124;Partenaire;2666.67;124;Partenaire
ID_093827115836;1;52;F;Marié;Locataire;2133.33;1;0;10;15200;1;1013;390.40;3;1066.67;3973;Partenaire;1333.33;234;Partenaire
ID_093830358956;0;40;F;Célibataire;Locataire;1133.33;1;1;2;1333;2;1429;70.14;1;666.67;126;Partenaire;666.67;118;Agence
ID_093833081702;0;28;F;Marié;Locataire;1600.00;1;0;1;3000;1;2442;107.73;2;3000.00;380;Partenaire;3000.00;380;Partenaire
ID_093838893319;0;47;M;Célibataire;;;1;0;9;17520;4;6198;3660.07;4;720.00;;Partenaire;1333.33;105;Mailing
ID_093839065951;0;56;M;Célibataire;Locataire;1200.00;1;0;4;2891;2;1156;60.78;2;1158.00;1703;Partenaire;400.00;287;Partenaire
ID_093840023861;0;24;M;Célibataire;;;1;0;1;744;1;58;52.27;0;743.87;587;Partenaire;743.87;587;Partenaire
ID_093845535624;0;56;M;Marié;;;1;0;2;2400;1;228;73.20;0;1066.67;3737;Partenaire;1333.33;720;Partenaire
ID_093861734828;0;41;F;Célibataire;;;1;0;1;1333;1;300;72.93;0;1333.33;684;Partenaire;1333.33;684;Partenaire
ID_093875536157;0;45;M;Célibataire;;;1;0;2;1440;1;169;33.33;0;400.00;7023;Partenaire;1039.87;1190;Partenaire
ID_093881043867;0;50;F;Célibataire;;;1;0;1;1199;1;300;38.80;0;1199.33;1293;Partenaire;1199.33;1293;Partenaire
ID_093882147263;0;46;F;Célibataire;;;1;0;6;3600;1;225;46.93;0;400.00;5876;Partenaire;800.00;558;Partenaire
ID_093882744240;0;44;F;Célibataire;Locataire;2133.33;1;0;3;1477;1;834;84.40;1;359.87;1878;Partenaire;850.13;280;Partenaire
ID_093885883131;1;55;M;Marié;;;1;0;3;8667;3;4295;285.33;1;2666.67;1327;Partenaire;3333.33;826;Mailing
ID_093903622753;0;40;M;Célibataire;;;1;0;1;1200;1;331;65.73;0;1200.00;655;Partenaire;1200.00;655;Partenaire
ID_093905730744;1;56;F;Célibataire;;;1;0;3;4000;3;4208;135.22;4;1333.33;283;Agence;1333.33;116;Partenaire
ID_093908798669;0;23;M;Célibataire;Locataire;560.00;1;0;2;1706;1;622;30.81;2;1039.73;595;Partenaire;666.67;290;Partenaire
ID_093908968889;1;51;F;Célibataire;;;1;0;4;9295;2;5847;2256.93;5;1295.07;1092;Partenaire;1333.33;94;Mailing
ID_093913121594;0;57;M;Célibataire;Propriétaire;1604.00;1;0;3;9146;1;5775;2987.71;6;1146.00;1147;Partenaire;5333.33;46;Agence
ID_093916942115;1;55;F;Célibataire;;;1;0;13;20933;3;4476;287.66;3;1866.67;7209;Partenaire;1333.33;49;Mailing
ID_093920412909;0;52;F;Célibataire;;;1;0;6;7333;3;1248;141.93;1;666.67;7279;Partenaire;1333.33;275;Mailing
ID_093927254572;0;39;M;Célibataire;;;1;0;5;3253;1;324;86.15;0;533.33;6563;Partenaire;866.67;643;Mailing
ID_093928633776;0;58;F;Célibataire;;;1;0;7;12306;2;5880;318.27;5;1466.67;2061;Partenaire;1333.33;455;Mailing
ID_093935405380;0;50;M;Marié;;;1;0;2;3467;1;1711;53.20;3;1333.33;3957;Partenaire;2133.33;973;Partenaire
ID_093940843673;0;56;F;Célibataire;;;1;0;4;5067;1;1884;79.29;4;1600.00;4148;Partenaire;2000.00;461;Mailing
ID_093942657373;0;53;M;Célibataire;;;1;0;2;4000;1;685;66.67;0;2000.00;3559;Partenaire;2000.00;1137;Partenaire
ID_093945152260;0;45;F;Divorcé;Locataire;2066.67;1;0;20;16000;4;5186;1607.84;2;400.00;5794;Partenaire;666.67;70;Agence
ID_093945983113;0;35;M;Marié;Locataire;2066.67;0;0;1;4000;1;3938;133.33;5;4000.00;399;Agence;4000.00;399;Agence
ID_093949534098;1;57;F;Célibataire;Locataire;16533.33;1;0;9;7867;2;3117;164.67;5;400.00;6516;Partenaire;1333.33;399;Partenaire
ID_093951659158;0;46;F;Marié;Locataire;1533.33;1;0;3;5533;1;1295;422.23;2;2666.67;1199;Partenaire;1199.47;32;Partenaire
ID_093953526313;0;49;F;Célibataire;;;1;0;10;12800;1;1604;130.46;1;400.00;4064;Partenaire;2666.67;992;Mailing
ID_093954513936;0;46;M;Marié;Propriétaire;2533.33;1;0;4;5800;1;2047;805.07;1;1066.67;4753;Partenaire;2000.00;133;Partenaire
ID_093955345582;0;45;M;Marié;Propriétaire;2026.67;1;1;1;1333;1;1404;0.00;;1333.47;33;Partenaire;1333.47;33;Partenaire
ID_093957568717;1;41;F;Célibataire;Locataire;1493.33;1;0;6;8000;4;4960;303.24;2;1199.87;2051;Partenaire;1466.67;178;Partenaire
ID_093961396534;0;36;M;Célibataire;Locataire;1066.67;1;0;2;3320;1;2618;93.33;2;400.00;1390;Partenaire;2920.00;315;Partenaire
ID_093966476810;0;55;F;Union libre;Propriétaire;1200.00;1;0;1;933;1;81;933.07;1;933.07;67;Partenaire;933.07;67;Partenaire
ID_093970244405;0;45;F;Célibataire;Locataire;1533.33;1;1;1;1200;1;1296;0.00;1;1200.00;133;Partenaire;1200.00;133;Partenaire
ID_093971414333;1;52;F;Célibataire;Locataire;1599.73;0;0;1;667;1;676;24.27;0;666.67;328;Partenaire;666.67;328;Partenaire
ID_093973137950;0;31;M;Marié;Locataire;2266.67;1;0;2;5333;2;4047;408.80;1;2666.67;278;Partenaire;2666.67;153;Partenaire
ID_093976440643;1;26;F;Célibataire;;;0;0;3;4800;3;5208;50.00;6;800.00;192;Partenaire;2000.00;31;Agence
ID_093983586408;0;48;F;Célibataire;;;1;0;3;4267;2;1967;85.37;5;1333.33;1902;Partenaire;1333.33;116;Mailing
ID_093985426574;1;48;M;Célibataire;;;1;0;13;20373;1;3318;2147.32;2;1440.00;;Partenaire;2133.33;458;Mailing
ID_093995380199;0;52;F;;;;1;0;1;667;0;0;0.00;;666.67;2021;Partenaire;666.67;2021;Partenaire
ID_094002088976;0;48;M;Célibataire;;;1;0;4;10073;1;2127;160.00;1;166.17;;Partenaire;5240.00;1052;Agence
ID_094002793326;0;19;F;Célibataire;Locataire;1088.80;1;1;1;2667;1;2867;66.00;5;2666.67;175;Agence;2666.67;175;Agence
ID_094009401293;0;55;M;;;;1;0;1;4000;1;2483;115.60;2;4000.00;692;Partenaire;4000.00;692;Partenaire
ID_094010671367;0;45;F;Célibataire;;;1;0;2;4533;2;1775;155.47;1;1333.33;1113;Partenaire;3200.00;987;Agence
ID_094020557041;0;39;F;Divorcé;Locataire;2400.00;1;0;2;6667;1;4821;172.00;4;1333.33;872;Agence;5333.33;656;Agence
ID_094024271443;1;40;F;Célibataire;;;1;0;6;11099;2;4123;5739.27;3;400.00;7074;Partenaire;1765.47;205;Partenaire
ID_094024371010;0;53;F;Divorcé;Locataire;2440.00;1;0;2;2113;2;2221;56.27;6;1226.67;325;Partenaire;886.40;130;Partenaire
ID_094025455539;0;32;F;Marié;;;1;0;1;800;0;0;0.00;;800.00;3590;Partenaire;800.00;3590;Partenaire
ID_094027205274;0;53;M;Célibataire;;;1;0;1;667;1;78;24.93;0;666.67;1063;Partenaire;666.67;1063;Partenaire
ID_094031024450;1;26;M;Célibataire;;1309.07;1;0;2;2267;1;1138;740.75;1;1200.00;1386;Partenaire;1066.67;116;Partenaire
ID_094033687276;0;34;M;Union libre;Locataire;2266.67;1;0;1;2013;1;1069;93.33;;2013.33;448;Partenaire;2013.33;448;Partenaire
ID_094037050906;1;49;F;Marié;Propriétaire;1986.67;1;0;10;19960;3;3027;2411.33;3;1600.00;4388;Partenaire;1160.00;204;Partenaire
ID_094038722932;0;26;F;Célibataire;;;0;0;1;3120;1;2836;100.53;3;3120.00;558;Partenaire;3120.00;558;Partenaire
ID_094049088425;0;39;M;Célibataire;;2066.67;1;0;7;7200;1;2259;133.33;1;266.67;5165;Partenaire;3333.33;742;Agence
ID_094054211958;1;48;M;Célibataire;Locataire;1533.33;1;0;2;2982;1;1684;43.40;1;1466.67;1104;Partenaire;1514.93;98;Partenaire
ID_094065974909;1;34;M;Célibataire;;;1;0;2;2000;1;829;131.33;1;666.67;746;Partenaire;1333.33;424;Mailing
ID_094069648389;0;43;F;Marié;Locataire;1600.00;1;0;5;7333;3;3418;137.47;2;1333.33;1845;Partenaire;2000.00;38;Agence
ID_094069926916;0;49;F;Célibataire;;;1;0;7;12533;1;3954;113.33;4;666.67;3654;Partenaire;5333.33;1323;Agence
ID_094076018271;0;53;M;Célibataire;Propriétaire;1333.33;1;0;2;5067;2;3937;133.73;4;4266.67;1071;Partenaire;800.00;622;Agence
ID_094077108717;1;34;F;Célibataire;;;1;0;3;2333;2;1742;78.40;6;466.67;460;Partenaire;1333.33;68;Mailing
ID_094078901782;1;27;F;Célibataire;Locataire;2666.67;1;0;5;8000;1;2220;1410.77;2;1333.33;2307;Partenaire;2000.00;95;Partenaire
ID_094088846496;0;31;F;Célibataire;;;1;0;1;1960;1;1256;56.27;2;1959.73;782;Partenaire;1959.73;782;Partenaire
ID_094090258793;0;49;F;Célibataire;;;1;0;4;8933;1;5789;182.40;5;933.33;3855;Partenaire;1333.33;6;Mailing
ID_094090450911;0;47;M;Marié;Propriétaire;1800.00;1;0;1;667;0;0;0.00;;666.67;7304;Partenaire;666.67;7304;Partenaire
ID_094093931847;0;33;M;Célibataire;;;1;0;1;866;1;795;21.87;4;866.00;725;Partenaire;866.00;725;Partenaire
ID_094094013721;1;35;M;Célibataire;;;1;0;3;5426;2;2452;122.53;2;2092.65;2646;Partenaire;1333.33;96;Mailing
ID_094103120970;0;40;M;Divorcé;Propriétaire;3200.00;1;0;3;2293;1;1028;1187.43;2;693.33;1042;Partenaire;933.33;80;Partenaire
ID_094106802608;0;23;F;Célibataire;;666.67;1;0;2;933;1;504;65.60;0;400.00;633;Partenaire;533.33;319;Partenaire
ID_094107961418;0;49;M;Célibataire;Propriétaire;2400.00;0;0;1;667;1;626;106.67;1;666.67;159;Partenaire;666.67;159;Partenaire
ID_094113404157;0;36;M;Célibataire;Locataire;2000.00;0;0;1;1200;1;1040;45.20;2;1199.87;434;Partenaire;1199.87;434;Partenaire
ID_094117495082;0;39;F;Divorcé;Locataire;1333.33;1;1;1;2667;1;2642;144.53;1;2666.67;174;Partenaire;2666.67;174;Partenaire
ID_094120426936;1;24;F;Union libre;Locataire;813.33;1;1;1;1333;1;1458;33.33;5;1333.33;110;Partenaire;1333.33;110;Partenaire
ID_094125582892;0;21;M;Union libre;Locataire;1822.93;1;1;2;2080;1;903;104.80;0;1066.67;173;Partenaire;1013.07;25;Partenaire
ID_094128779058;1;37;F;Marié;Propriétaire;1626.67;1;0;12;31596;2;5467;5471.79;3;266.67;4951;Partenaire;2666.67;164;Partenaire
ID_094130516413;0;51;M;Marié;Propriétaire;1600.00;1;0;1;1067;1;1001;42.40;2;1066.67;298;Partenaire;1066.67;298;Partenaire
ID_094149023837;0;49;M;Célibataire;;;1;0;2;2667;1;677;50.00;1;1333.33;2478;Partenaire;1333.33;798;Partenaire
ID_094150065882;0;49;F;Marié;Locataire;1866.67;1;0;1;2667;1;2374;106.80;2;2666.67;366;Partenaire;2666.67;366;Partenaire
ID_094153492299;0;49;M;Marié;Locataire;2000.00;1;0;1;667;1;653;39.47;1;666.67;154;Partenaire;666.67;154;Partenaire
ID_094153857111;1;58;F;Célibataire;;;0;0;6;11667;2;5413;2042.79;4;533.33;4302;Partenaire;2000.00;112;Agence
ID_094171076827;1;34;M;Célibataire;;;1;0;3;6667;2;3466;191.08;1;2000.00;1249;Agence;1333.33;290;Mailing
ID_094171121725;1;42;F;Divorcé;Locataire;1344.13;1;0;3;2933;2;2460;80.00;3;266.67;6965;Partenaire;1333.33;486;Agence
ID_094173288755;0;58;M;Célibataire;Locataire;1573.33;1;0;8;13867;1;6059;1429.99;5;533.33;6340;Partenaire;5333.33;153;Agence
ID_094173566050;0;49;F;Célibataire;Locataire;1333.33;1;0;4;7467;2;1488;168.79;2;2133.33;1082;Agence;3333.33;11;Agence
ID_094188762565;0;43;F;;Locataire;1622.27;1;0;3;7733;1;5895;1393.72;1;1333.33;733;Partenaire;5333.33;139;Mailing
ID_094206730416;0;51;F;Célibataire;Locataire;1186.67;1;0;9;8270;4;3629;1825.97;5;800.00;6443;Partenaire;666.67;223;Agence
ID_094216347512;0;39;F;Union libre;Propriétaire;2160.00;1;0;2;5467;1;4694;133.33;4;800.00;4999;Partenaire;4666.67;374;Partenaire
ID_094220872343;1;50;F;Divorcé;Locataire;2266.67;1;0;7;15733;1;5085;225.73;5;1066.67;1484;Partenaire;4666.67;384;Agence
ID_094227701320;0;48;F;Marié;Locataire;1533.33;1;0;3;4267;1;2248;86.67;2;266.67;5838;Partenaire;3333.33;1239;Agence
ID_094234977004;0;56;F;Célibataire;Locataire;1398.53;1;0;8;9600;2;1967;3721.23;5;1333.33;1886;Partenaire;666.67;329;Partenaire
ID_094236796326;0;27;F;Célibataire;;;1;0;1;1333;1;914;53.47;1;1333.33;562;Agence;1333.33;562;Agence
ID_094238568625;0;35;M;Marié;Propriétaire;1933.33;1;0;4;4469;1;917;75.81;1;2335.20;;Partenaire;1333.33;368;Agence
ID_094245089467;0;27;M;Célibataire;Locataire;2400.00;1;0;3;1620;2;1095;505.47;1;799.87;511;Partenaire;400.00;266;Partenaire
ID_094254070595;0;26;M;Célibataire;Locataire;1180.00;1;0;2;1000;2;1154;0.00;1;533.33;98;Partenaire;466.67;31;Partenaire
ID_094257677248;0;40;F;Divorcé;Locataire;2761.60;1;0;8;15600;2;5542;4089.14;5;800.00;5890;Partenaire;4000.00;101;Partenaire
ID_094281970283;0;42;F;Célibataire;;;1;0;7;15200;3;5153;660.84;1;1200.00;4483;Partenaire;1333.33;108;Mailing
ID_094282327729;0;41;M;Marié;;;1;0;3;4000;2;2328;71.73;5;1333.33;614;Partenaire;1333.33;4;Mailing
ID_094285426036;0;39;F;Célibataire;;;1;0;6;14667;3;6437;200.00;5;1333.33;1359;Agence;3333.33;55;Mailing
ID_094286922986;1;51;F;Divorcé;Propriétaire;2040.00;1;1;1;4000;1;4333;110.93;4;4000.00;147;Agence;4000.00;147;Agence
ID_094317487328;1;55;F;Célibataire;;;1;0;7;7467;4;3528;152.06;3;800.00;3238;Partenaire;1333.33;98;Mailing
ID_094325194956;1;57;M;Célibataire;;;1;0;1;3333;1;3679;0.00;6;3333.33;87;Agence;3333.33;87;Agence
ID_094337711898;0;30;F;Célibataire;;;1;0;3;8133;1;2710;341.60;2;800.00;1405;Agence;3333.33;476;Mailing
ID_094341827387;0;35;M;Célibataire;Propriétaire;38666.67;1;0;6;13600;1;3773;7281.32;3;266.67;4905;Partenaire;3733.33;192;Partenaire
ID_094344298522;0;50;M;Marié;Propriétaire;2200.00;1;0;4;5479;1;1102;1656.44;1;1333.33;5123;Partenaire;1013.07;56;Partenaire
ID_094366868583;1;53;M;Célibataire;;;1;0;2;4107;1;2714;74.27;4;1440.00;;Partenaire;2666.67;284;Partenaire
ID_094367185800;1;54;F;Célibataire;;;1;0;7;11600;2;4652;2566.39;3;400.00;6388;Partenaire;3333.33;283;Mailing
ID_094368132143;0;45;M;Célibataire;;2266.67;1;0;5;4667;3;1711;104.53;5;666.67;4323;Partenaire;666.67;845;Mailing
ID_094373849238;0;34;M;Célibataire;Locataire;2400.00;1;1;3;5067;2;4525;0.00;4;666.67;5070;Partenaire;3333.33;165;Partenaire
ID_094377864370;0;57;M;Célibataire;;;1;0;11;9940;1;1512;71.55;2;850.00;;Partenaire;1600.00;427;Mailing
ID_094382721423;0;50;F;Marié;Locataire;2333.33;1;0;3;1547;1;431;251.46;0;666.67;6570;Partenaire;533.33;330;Partenaire
ID_094383310481;0;47;M;Célibataire;;;1;0;7;11467;3;4102;454.38;3;266.67;4450;Partenaire;1333.33;104;Mailing
ID_094387996385;0;33;M;Célibataire;Locataire;800.00;1;0;4;4667;1;374;253.44;0;666.67;4204;Partenaire;1333.33;332;Mailing
ID_094390918720;0;20;M;Célibataire;;1069.60;1;0;1;2427;1;1181;111.33;;2426.67;461;Partenaire;2426.67;461;Partenaire
ID_094396743279;0;39;M;Célibataire;Locataire;1170.67;1;0;3;5867;1;2669;133.20;3;1333.33;2414;Partenaire;3200.00;581;Partenaire
ID_094407126949;0;38;M;Célibataire;Locataire;1266.67;1;0;1;2667;1;2352;105.73;2;2666.67;347;Partenaire;2666.67;347;Partenaire
ID_094411631320;0;56;M;Célibataire;;;1;0;2;1010;1;319;15.47;2;400.00;7486;Partenaire;610.00;1398;Partenaire
ID_094412301658;0;25;M;Célibataire;Locataire;1533.33;1;0;4;6611;2;1843;593.64;0;933.33;1388;Partenaire;672.00;233;Partenaire
ID_094426489819;0;37;M;Célibataire;Locataire;1000.00;1;0;2;2273;1;120;122.39;0;1600.00;1225;Partenaire;672.67;519;Partenaire
ID_094426899312;0;21;F;Célibataire;Locataire;566.93;0;1;1;1067;1;1158;0.00;3;1066.67;52;Partenaire;1066.67;52;Partenaire
ID_094427810369;0;36;F;Célibataire;;;1;0;3;5600;1;3374;156.80;0;1600.00;1283;Partenaire;3333.33;273;Mailing
ID_094427904656;0;37;M;Célibataire;;;1;0;1;4000;1;334;155.07;0;4000.00;1120;Partenaire;4000.00;1120;Partenaire
ID_094429908983;1;44;M;Marié;;;1;0;5;5867;1;1698;91.07;0;800.00;3365;Partenaire;1733.33;248;Mailing
